3	62	1	228	460	3300	3950;
3	62	1	200	400	3400	3850;
3	62	2	205	600	2550	4000;
3	62	2	205	610	2500	4100;
3	62	3	225	600	2750	3600;
3	62	3	210	760	2500	3850;
3	62	4	200	1000	2300	3900;
3	62	4	200	800	2500	4050;
3	62	5	200	1000	1750	3550;
3	62	5	223	1110	1690	4040;
3	62	6	205	1220	1560	3650;
3	62	6	200	1300	1800	3450;
3	62	7	219	660	1100	3850;
3	62	7	217	690	1090	3900;
3	62	8	206	620	1420	3700;
3	62	8	220	620	1410	3520;
3	62	9	233	440	900	3900;
3	62	9	200	400	650	3800;
3	62	10	210	610	2300	2900;
3	62	10	200	450	2150	2550;
3	63	1	290	320	3500	4260;
3	63	1	305	350	3400	4100;
3	63	2	322	640	3200	3660;
3	63	2	325	650	3000	3800;
3	63	3	270	850	2900	3680;
3	63	3	285	700	3120	3750;
3	63	4	256	1130	2560	3500;
3	63	4	285	1140	2000	3560;
3	63	5	310	1130	1740	3670;
3	63	5	300	1000	1800	3450;
3	63	6	265	1170	1500	3440;
3	63	6	283	980	1300	3100;
3	63	7	265	530	1060	3450;
3	63	7	272	540	1080	3000;
3	63	8	285	560	1440	3500;
3	63	8	294	570	1450	3500;
3	63	9	333	350	1280	3650;
3	63	9	290	340	1160	2950;
3	63	10	275	560	1740	2460;
3	63	10	302	600	1800	2200;
3	64	1	240	380	3140	3700;
3	64	1	258	310	3350	3650;
3	64	2	290	580	2760	3400;
3	64	2	250	500	2660	3500;
3	64	3	250	780	2450	3400;
3	64	3	240	672	2550	3400;
3	64	4	240	660	2900	3370;
3	64	4	215	760	2850	3300;
3	64	5	250	880	1500	3200;
3	64	5	243	850	1700	3250;
3	64	6	250	940	1380	2400;
3	64	6	276	1200	1500	3160;
3	64	7	250	750	1250	3450;
3	64	7	225	675	950	3240;
3	64	8	300	610	1500	3300;
3	64	8	275	500	1370	3500;
3	64	9	256	300	1280	3150;
3	64	9	250	400	1300	3700;
3	64	10	250	500	1540	1700;
3	64	10	242	580	1620	1790;
3	65	1	291	410	3200	3800;
3	65	1	264	420	3400	3900;
3	65	2	291	580	2900	3820;
3	65	2	280	560	2840	3900;
3	65	3	292	810	2640	4200;
3	65	3	270	780	2720	4100;
3	65	4	270	1080	2480	3950;
3	65	4	245	1050	2420	4000;
3	65	5	286	970	1600	3950;
3	65	5	250	800	1680	3800;
3	65	6	275	1040	1350	3850;
3	65	6	250	1100	1460	4250;
3	65	7	286	770	1150	3950;
3	65	7	273	710	1200	3900;
3	65	8	285	680	1420	3800;
3	65	8	278	640	1350	3950;
3	65	9	300	420	1110	3640;
3	65	9	280	505	1050	3400;
3	65	10	320	640	1940	2820;
3	65	10	265	610	2100	2600;
3	66	1	330	460	2800	3550;
3	66	1	333	490	2730	3550;
3	66	2	310	560	2500	3450;
3	66	2	310	580	2500	3450;
3	66	3	286	800	2300	3750;
3	66	3	310	835	2420	3740;
3	66	4	282	950	2150	3650;
3	66	4	310	1000	2150	3700;
3	66	5	293	880	1700	3750;
3	66	5	340	900	1600	3650;
3	66	6	299	990	1410	3750;
3	66	6	280	1050	1320	3730;
3	66	7	285	770	940	3750;
3	66	7	333	680	1020	3700;
3	66	8	322	550	1195	3750;
3	66	8	350	550	1340	3500;
3	66	9	316	600	1200	3600;
3	66	9	345	550	1100	3470;
3	66	10	310	805	1705	2420;
3	66	10	310	710	1700	2400;
3	67	1	210	340	3400	4320;
3	67	1	227	590	3610	4220;
3	67	2	235	680	3250	4380;
3	67	2	220	440	3000	3790;
3	67	3	212	660	2900	3610;
3	67	3	216	610	2760	3650;
3	67	4	214	1240	2700	3640;
3	67	4	215	1050	2550	3550;
3	67	5	216	820	1470	3500;
3	67	5	211	970	1410	3200;
3	67	6	218	1090	1380	3050;
3	67	6	212	860	1250	2800;
3	67	7	211	800	1220	3700;
3	67	7	214	640	1070	3000;
3	67	8	219	660	1360	3700;
3	67	8	214	730	1500	3600;
3	67	9	220	620	1100	3250;
3	67	9	216	600	1280	3650;
3	67	10	222	670	2130	2360;
3	67	10	205	760	2240	2460;
3	68	1	253	330	3250	3720;
3	68	1	262	340	3100	3400;
3	68	2	250	500	2500	3640;
3	68	2	278	530	2630	3640;
3	68	3	255	710	2550	3560;
3	68	3	250	750	2480	3470;
3	68	4	233	1140	2260	3640;
3	68	4	245	1110	2230	3380;
3	68	5	256	770	1540	3500;
3	68	5	257	800	1490	3300;
3	68	6	240	940	1400	3400;
3	68	6	245	930	1370	3120;
3	68	7	240	530	860	3400;
3	68	7	240	520	910	3420;
3	68	8	255	510	1250	3320;
3	68	8	260	520	1140	3320;
3	68	9	274	360	660	3050;
3	68	9	260	310	730	3500;
3	68	10	250	550	1500	1800;
3	68	10	239	480	1650	1960;
3	69	1	250	300	2950	3600;
3	69	1	270	320	3210	3600;
3	69	2	290	550	2610	3560;
3	69	2	286	540	2570	3600;
3	69	3	280	700	2500	3580;
3	69	3	263	600	2360	3400;
3	69	4	260	970	2400	3200;
3	69	4	250	950	2270	3200;
3	69	5	270	780	1650	3350;
3	69	5	250	720	1500	3240;
3	69	6	278	950	1200	2950;
3	69	6	250	920	1080	2770;
3	69	7	262	790	1050	2900;
3	69	7	250	750	1000	2500;
3	69	8	275	540	1430	3320;
3	69	8	263	530	1580	3200;
3	69	9	295	420	1500	3010;
3	69	9	260	450	1330	2840;
3	69	10	272	570	1880	2400;
3	69	10	255	510	1610	1910;
3	70	1	235	280	2820	3400;
3	70	1	244	317	3125	3500;
3	70	2	230	460	2520	3300;
3	70	2	212	420	2480	3140;
3	70	3	235	657	2300	3300;
3	70	3	232	672	2275	3300;
3	70	4	231	808	1950	3300;
3	70	4	225	870	2000	3200;
3	70	5	236	706	1410	3200;
3	70	5	211	720	1480	2880;
3	70	6	250	950	1350	3100;
3	70	6	227	910	1360	2950;
3	70	7	203	700	1120	3070;
3	70	7	230	690	920	2760;
3	70	8	250	475	1250	3150;
3	70	8	212	460	1210	2750;
3	70	9	244	403	1100	2950;
3	70	9	242	363	920	2900;
3	70	10	226	452	1580	1810;
3	70	10	232	510	1550	1740;
3	71	1	230	280	3140	3830;
3	71	1	250	300	3400	3950;
3	71	2	225	450	2700	3650;
3	71	2	250	400	2840	3700;
3	71	3	215	580	2650	3550;
3	71	3	220	620	2660	3770;
3	71	4	240	910	2370	3160;
3	71	4	233	930	2350	3450;
3	71	5	250	770	1650	3420;
3	71	5	230	690	1600	3350;
3	71	6	242	970	1450	3260;
3	71	6	225	1010	1650	3150;
3	71	7	232	670	1160	3550;
3	71	7	225	720	1260	3400;
3	71	8	216	500	1640	3580;
3	71	8	250	450	1440	3500;
3	71	9	290	350	1160	3260;
3	71	9	273	330	1090	3350;
3	71	10	240	430	1800	2400;
3	71	10	233	470	1840	2400;
3	72	1	275	330	3050	3800;
3	72	1	286	340	2860	3610;
3	72	2	280	500	2720	3360;
3	72	2	230	600	2750	3550;
3	72	3	245	735	2450	3300;
3	72	3	258	780	2560	3300;
3	72	4	235	940	2020	2580;
3	72	4	232	1070	2320	2900;
3	72	5	268	860	1530	3100;
3	72	5	256	970	1500	3050;
3	72	6	245	780	1250	3180;
3	72	6	236	970	970	3120;
3	72	7	258	825	1210	3100;
3	72	7	300	930	930	2900;
3	72	8	260	490	1460	2860;
3	72	8	286	570	1320	2840;
3	72	9	275	470	1400	2800;
3	72	9	286	370	1160	2800;
3	72	10	268	510	1660	2100;
3	72	10	250	480	1700	1830;
3	73	1	295	380	3200	4000;
3	73	1	267	350	3250	3700;
3	73	2	294	380	2960	3800;
3	73	2	300	520	2900	3600;
3	73	3	280	670	2790	3600;
3	73	3	275	620	2750	3500;
3	73	4	262	1070	2380	3100;
3	73	4	275	1130	2320	3110;
3	73	5	290	700	1730	2960;
3	73	5	270	725	1570	2900;
3	73	6	278	1110	1630	2780;
3	73	6	280	1130	1400	3000;
3	73	7	292	580	930	2950;
3	73	7	270	540	1070	3000;
3	73	8	300	450	1350	3000;
3	73	8	320	520	1600	3150;
3	73	9	307	460	1460	3070;
3	73	9	300	400	1700	3000;
3	73	10	300	540	1770	2040;
3	73	10	286	540	2050	2300;
3	74	1	300	300	3250	3850;
3	74	1	275	275	3280	3800;
3	74	2	286	570	2850	3400;
3	74	2	267	485	2630	3450;
3	74	3	264	650	2880	3500;
3	74	3	284	570	2900	3600;
3	74	4	260	1300	2280	3130;
3	74	4	260	1300	2160	3300;
3	74	5	275	850	1540	3020;
3	74	5	262	840	1580	2880;
3	74	6	250	1230	1300	3200;
3	74	6	286	1090	1230	2980;
3	74	7	265	850	850	2920;
3	74	7	285	685	1030	2900;
3	74	8	283	540	1420	3050;
3	74	8	300	600	1440	2900;
3	74	9	280	390	1340	2830;
3	74	9	284	340	1110	3080;
3	74	10	280	530	1650	1740;
3	74	10	286	550	1660	1770;
3	75	1	265	370	2950	3400;
3	75	1	290	370	2910	3480;
3	75	2	271	515	2740	3280;
3	75	2	290	485	2600	3200;
3	75	3	262	630	2520	3150;
